20110725,55,75.5,expected
20110726,57,76.2,expected
20110727,50,77.8,expected
20110728,76,78.0,expected
20110729,57,76.9,expected
20110730,52,82.6,expected
20110731,48,81.1,expected
20110801,69,80.4,expected
20110802,75,82.1,expected
20110803,59,78.8,expected
20110804,48,73.3,expected
20110805,40,75.3,expected
20110806,44,76.1,expected
20110807,47,79.2,expected
20110808,55,81.7,expected
20110809,67,77.7,expected
20110810,59,78.4,expected
20110811,50,77.7,expected
20110812,40,75.4,expected
20110813,49,75.8,expected
20110814,79,71.6,expected
20110815,123,74.2,expected
20110816,86,71.5,expected
20110817,63,75.4,expected
20110818,61,74.4,expected
20110819,66,74.8,expected
20110820,31,72.7,expected
20110821,59,75.6,expected
20110822,109,73.5,expected
20110823,66,71.5,expected
20110824,71,71.7,expected
20110825,57,74.6,expected
20110826,27,75.7,expected
20110827,26,75.7,expected
20110828,12,73.6,expected
20110829,121,68.9,expected
20110830,107,70.6,expected
20110831,77,72.4,expected
20110901,68,72.8,expected
20110902,60,68.9,expected
20110903,57,71.1,expected
20110904,57,73.9,expected
20110905,59,73.7,expected
20110906,79,66.4,expected
20110907,91,66.1,expected
20110908,86,70.5,expected
20110909,71,74.1,expected
20110910,55,73.6,expected
20110911,75,67.2,expected
20110912,82,70.5,expected
20110913,68,72.6,expected
20110914,85,74.2,expected
20110915,67,71.6,expected
20110916,88,58.0,expected
20110917,90,59.6,expected
20110918,86,59.9,expected
20110919,108,59.8,expected
20110920,89,64.1,expected
20110921,84,67.5,expected
20110922,79,70.3,expected
20110923,74,70.0,expected
20110924,1,71.8,expected
20110925,93,72.7,expected
20110926,84,71.8,expected
20110927,64,70.6,expected
20110928,72,70.7,expected
20110929,69,70.8,expected
20110930,55,67.7,expected
20111001,74,63.4,expected
20111002,157,58.0,expected
20111003,603,53.3,expected
20111004,551,55.7,expected
20111005,223,64.2,expected
20111006,384,58.8,expected
20111007,314,57.9,expected
20111008,149,61.8,expected
20111009,82,69.3,expected
20111010,101,71.2,expected
20111011,103,68.7,expected
20111012,141,61.8,expected
20111013,153,63.0,expected
20111014,99,66.9,expected
20111015,199,61.7,expected
20111016,217,61.8,expected
20111017,239,62.8,expected
20111018,254,60.8,expected
20111019,247,62.1,expected
20111020,186,65.1,expected
20111021,964,55.6,expected
20111022,1031,54.4,expected
20111023,882,54.4,expected
20111024,970,54.8,expected
20111025,988,57.9,expected
20111026,989,54.6,expected
20111027,1956,54.4,expected
20111028,2986,42.5,unexpected
20111029,2300,40.9,unexpected
20111030,2416,38.6,unexpected
20111031,2147,44.2,unexpected
20111101,1386,49.6,expected
20111102,1222,47.2,expected
20111103,884,50.1,expected
20111104,1307,50.1,expected
20111105,1434,43.5,expected
20111106,919,43.8,expected
20111107,700,48.9,expected
20111108,425,55.5,expected
20111109,403,53.7,expected
20111110,298,57.7,expected
20111111,1521,48.5,expected
20111112,1179,46.8,expected
20111113,638,51.1,expected
20111114,574,56.8,expected
20111115,310,59.7,expected
20111116,432,56.5,expected
20111117,1505,49.6,expected
20111118,1786,41.5,expected
20111119,1173,44.3,expected
20111120,590,54.0,expected
20111121,827,54.1,expected
20111122,1028,49.4,expected
20111123,975,50.0,expected
20111124,753,44.0,expected
20111125,539,50.3,expected
20111126,348,52.1,expected
20111127,394,49.6,expected
20111128,307,57.2,expected
20111129,362,59.1,expected
20111130,1141,50.6,expected
20111201,1397,44.3,expected
20111202,988,43.9,expected
20111203,1187,42.1,expected
20111204,664,43.9,expected
20111205,695,50.2,expected
20111206,492,54.2,expected
20111207,702,54.6,expected
20111208,1612,43.4,expected
20111209,1116,42.2,expected
20111210,1232,45.0,expected
20111211,1539,33.8,expected
20111212,1642,36.8,expected
20111213,1567,38.6,expected
20111214,985,41.9,expected
20111215,670,49.6,expected
20111216,834,50.2,expected
20111217,1092,40.6,expected
20111218,1956,29.1,expected
20111219,1644,33.7,expected
20111220,919,45.8,expected
20111221,616,47.4,expected
20111222,472,54.4,expected
20111223,665,47.8,expected
20111224,987,34.9,expected
20111225,761,35.9,expected
20111226,962,43.6,expected
20111227,933,42.9,expected
20111228,1278,46.2,expected
20111229,1766,30.8,expected
20111230,690,40.8,expected
20111231,420,49.8,expected
20120101,409,46.3,expected
20120102,1052,43.2,expected
20120103,2432,30.3,unexpected
20120104,3746,19.2,unexpected
20120105,1707,32.1,expected
20120106,854,41.2,expected
20120107,473,47.0,expected
20120108,771,46.0,expected
20120109,988,34.7,expected
20120110,913,39.4,expected
20120111,827,40.4,expected
20120112,869,45.4,expected
20120113,1333,40.7,expected
20120114,1703,30.4,expected
20120115,2150,23.9,unexpected
20120116,2442,22.6,unexpected
20120117,1309,39.8,expected
20120118,1200,43.2,expected
20120119,1531,26.3,expected
20120120,1361,32.8,expected
20120121,1763,27.4,expected
20120122,1541,25.0,expected
20120123,1140,39.4,expected
20120124,625,48.7,expected
20120125,771,43.0,expected
20120126,812,37.1,expected
20120127,602,48.2,expected
20120128,648,43.7,expected
20120129,791,40.1,expected
20120130,1065,38.0,expected
20120131,663,43.5,expected
20120201,428,50.4,expected
20120202,699,45.8,expected
20120203,795,37.5,expected
20120204,686,40.8,expected
20120205,732,36.5,expected
20120206,772,39.1,expected
20120207,733,43.2,expected
20120208,1035,36.5,expected
20120209,827,36.5,expected
20120210,677,38.3,expected
20120211,795,36.9,expected
20120212,1332,29.7,expected
20120213,1318,33.1,expected
20120214,723,39.6,expected
20120215,636,42.3,expected
20120216,694,39.7,expected
20120217,566,46.0,expected
20120218,519,41.2,expected
20120219,593,39.8,expected
20120220,882,38.1,expected
20120221,697,37.1,expected
20120222,439,45.5,expected
20120223,427,50.6,expected
20120224,620,42.7,expected
20120225,893,42.6,expected
20120226,901,36.9,expected
20120227,571,40.9,expected
20120228,727,45.9,expected
20120229,747,40.7,expected
20120301,722,41.3,expected
20120302,743,36.8,expected
20120303,466,47.6,expected
20120304,638,44.2,expected
20120305,933,38.5,expected
20120306,1067,32.9,expected
20120307,445,43.3,expected
20120308,313,51.2,expected
20120309,572,47.8,expected
20120310,796,37.2,expected
20120311,454,42.9,expected
20120312,325,48.8,expected
20120313,210,52.6,expected
20120314,234,60.5,expected
20120315,478,47.2,expected
20120316,486,44.7,expected
20120317,324,48.2,expected
20120318,342,48.2,expected
20120319,206,53.1,expected
20120320,213,57.8,expected
